State,County,Year,Field,FieldName,FieldID,GridID,Grid_org,Transects_n,TransectID,Transect_R,Trans_A,Trans_B,Strategy,PNM,FP,Damage,Area_ac,PlotID,Trt_n,Treatment,Ref_block,RepRefB,Pt_NPass,Sd_NPass,Hybrid,Tile,PreCrop,Tillage,FNR_lbac,rExN_lbac,rStN_lbac,pPreN_lbac,rPreN_lbac,pSidN_lbac,SidN_lbac,rSdN_lbac,pTotN_lbac,rTN_lbac,rTotN_kgha,rYl15_buac,rY15_mtha
IN,Marshall,22,EV,Evan 2022,EV_22,263,1,1,45,1,na,na,PNM,1,0,0,0.18,24,1,40,0,0,1,1,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,60,60,30,32,32,120,122,137,244.6,15.4
IN,Marshall,22,EV,Evan 2022,EV_22,269,1,1,46,1,na,na,PNM,1,0,0,0.18,24,1,40,0,0,1,1,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,60,60,30,32,32,120,122,137,196.1,12.3
IN,Marshall,22,EV,Evan 2022,EV_22,279,1,1,47,1,na,na,PNM,1,0,0,0.19,24,1,40,0,0,1,1,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,60,60,30,32,32,120,122,137,224.9,14.1
IN,Marshall,22,EV,Evan 2022,EV_22,35,1,1,6,1,na,na,Control,0,0,0,0.18,1,2,60,1,1,1,0,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,90,90,0,0,0,120,120,135,225.5,14.2
IN,Marshall,22,EV,Evan 2022,EV_22,34,1,1,6,1,na,na,Control,0,0,0,0.18,2,5,120,1,1,1,0,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,180,180,0,0,0,210,210,236,237.8,15
IN,Marshall,22,EV,Evan 2022,EV_22,36,1,1,6,1,na,na,Control,0,0,0,0.18,3,7,0,1,1,0,0,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,0,0,0,0,0,30,30,34,139.3,8.8
IN,Marshall,22,EV,Evan 2022,EV_22,32,1,1,6,1,na,na,Control,0,0,0,0.18,4,3,80,1,1,1,0,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,120,120,0,0,0,150,150,168,220.1,13.8
IN,Marshall,22,EV,Evan 2022,EV_22,31,1,1,6,1,na,na,Control,0,0,0,0.18,5,1,40,1,1,1,0,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,60,60,0,0,0,90,90,101,214.4,13.5
IN,Marshall,22,EV,Evan 2022,EV_22,33,1,1,6,1,na,na,Control,0,0,0,0.18,6,4,100,1,1,1,0,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,150,150,0,0,0,180,180,202,231.9,14.6
IN,Marshall,22,EV,Evan 2022,EV_22,104,1,1,18,1,na,na,Control,0,0,0,0.18,7,4,100,1,2,1,0,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,150,150,0,0,0,180,180,202,243.2,15.3
IN,Marshall,22,EV,Evan 2022,EV_22,102,1,1,18,1,na,na,Control,0,0,0,0.18,8,7,0,1,2,0,0,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,0,0,0,0,0,30,30,34,148.8,9.4
IN,Marshall,22,EV,Evan 2022,EV_22,105,1,1,18,1,na,na,Control,0,0,0,0.18,9,2,60,1,2,1,0,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,90,90,0,0,0,120,120,135,223.6,14.1
IN,Marshall,22,EV,Evan 2022,EV_22,100,1,1,18,1,na,na,Control,0,0,0,0.18,10,1,40,1,2,1,0,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,60,60,0,0,0,90,90,101,201.6,12.7
IN,Marshall,22,EV,Evan 2022,EV_22,101,1,1,18,1,na,na,Control,0,0,0,0.18,11,5,120,1,2,1,0,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,180,180,0,0,0,210,210,236,233.1,14.7
IN,Marshall,22,EV,Evan 2022,EV_22,103,1,1,18,1,na,na,Control,0,0,0,0.18,12,3,80,1,2,1,0,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,120,120,0,0,0,150,150,168,235.3,14.8
IN,Marshall,22,EV,Evan 2022,EV_22,167,1,1,29,1,na,na,Control,0,0,0,0.18,13,3,80,1,3,1,0,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,120,120,0,0,0,150,150,168,223.7,14.1
IN,Marshall,22,EV,Evan 2022,EV_22,171,1,1,29,1,na,na,Control,0,0,0,0.18,14,2,60,1,3,1,0,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,90,90,0,0,0,120,120,135,205.1,12.9
IN,Marshall,22,EV,Evan 2022,EV_22,166,1,1,29,1,na,na,Control,0,0,0,0.18,15,7,0,1,3,0,0,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,0,0,0,0,0,30,30,34,133.5,8.4
IN,Marshall,22,EV,Evan 2022,EV_22,168,1,1,29,1,na,na,Control,0,0,0,0.18,16,5,120,1,3,1,0,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,180,180,0,0,0,210,210,236,236.2,14.9
IN,Marshall,22,EV,Evan 2022,EV_22,169,1,1,29,1,na,na,Control,0,0,0,0.18,17,1,40,1,3,1,0,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,60,60,0,0,0,90,90,101,210.6,13.2
IN,Marshall,22,EV,Evan 2022,EV_22,170,1,1,29,1,na,na,Control,0,0,0,0.18,18,4,100,1,3,1,0,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,150,150,0,0,0,180,180,202,248.7,15.6
IN,Marshall,22,EV,Evan 2022,EV_22,241,1,1,41,1,na,na,Control,0,0,0,0.18,19,4,100,1,4,1,0,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,150,150,0,0,0,180,180,202,258.5,16.3
IN,Marshall,22,EV,Evan 2022,EV_22,240,1,1,41,1,na,na,Control,0,0,0,0.18,20,7,0,1,4,0,0,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,0,0,0,0,0,30,30,34,168.9,10.6
IN,Marshall,22,EV,Evan 2022,EV_22,238,1,1,41,1,na,na,Control,0,0,0,0.18,21,3,80,1,4,1,0,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,120,120,0,0,0,150,150,168,235.1,14.8
IN,Marshall,22,EV,Evan 2022,EV_22,239,1,1,41,1,na,na,Control,0,0,0,0.18,22,2,60,1,4,1,0,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,90,90,0,0,0,120,120,135,225,14.2
IN,Marshall,22,EV,Evan 2022,EV_22,243,1,1,41,1,na,na,Control,0,0,0,0.18,23,5,120,1,4,1,0,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,180,180,0,0,0,210,210,236,253.9,16
IN,Marshall,22,EV,Evan 2022,EV_22,242,1,1,41,1,na,na,Control,0,0,0,0.18,24,1,40,1,4,1,0,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,60,60,0,0,0,90,90,101,200.2,12.6
IN,Marshall,22,EV,Evan 2022,EV_22,51,1,1,9,1,na,na,PNM,1,0,0,0.18,1,2,60,2,1,1,1,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,90,90,60,63,64,180,184,206,253,15.9
IN,Marshall,22,EV,Evan 2022,EV_22,53,1,1,9,1,na,na,PNM,1,0,0,0.18,2,5,120,2,1,1,0,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,180,180,0,0,0,210,210,236,234.8,14.8
IN,Marshall,22,EV,Evan 2022,EV_22,49,1,1,9,1,na,na,GR,0,0,0,0.18,3,8,40GR,2,1,1,1,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,60,60,93,98,98,183,188,211,263.1,16.6
IN,Marshall,22,EV,Evan 2022,EV_22,50,1,1,9,1,na,na,PNM,1,0,0,0.18,4,3,80,2,1,1,1,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,120,120,30,32,32,180,182,204,264.3,16.6
IN,Marshall,22,EV,Evan 2022,EV_22,52,1,1,9,1,na,na,PNM,1,0,0,0.18,5,1,40,2,1,1,1,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,60,60,90,94,95,180,185,207,241.2,15.2
IN,Marshall,22,EV,Evan 2022,EV_22,54,1,1,9,1,na,na,PNM,1,1,0,0.18,6,4,100,2,1,1,0,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,150,150,0,0,0,180,180,202,239.5,15.1
IN,Marshall,22,EV,Evan 2022,EV_22,120,1,1,21,1,na,na,PNM,1,1,0,0.18,7,4,100,2,2,1,0,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,150,150,0,0,0,180,180,202,261.7,16.5
IN,Marshall,22,EV,Evan 2022,EV_22,121,1,1,21,1,na,na,GR,0,0,0,0.18,8,8,40GR,2,2,1,1,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,60,60,93,98,98,183,188,211,269.1,16.9
IN,Marshall,22,EV,Evan 2022,EV_22,119,1,1,21,1,na,na,PNM,1,0,0,0.18,9,2,60,2,2,1,1,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,90,90,60,63,63,180,183,206,262.1,16.5
IN,Marshall,22,EV,Evan 2022,EV_22,122,1,1,21,1,na,na,PNM,1,0,0,0.18,10,1,40,2,2,1,1,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,60,60,90,94,95,180,185,207,265.5,16.7
IN,Marshall,22,EV,Evan 2022,EV_22,118,1,1,21,1,na,na,PNM,1,0,0,0.18,11,5,120,2,2,1,0,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,180,180,0,0,0,210,210,236,254.1,16
IN,Marshall,22,EV,Evan 2022,EV_22,123,1,1,21,1,na,na,PNM,1,0,0,0.18,12,3,80,2,2,1,1,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,120,120,30,31,31,180,181,204,263.2,16.6
IN,Marshall,22,EV,Evan 2022,EV_22,187,1,1,32,1,na,na,PNM,1,0,0,0.18,13,3,80,2,3,1,1,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,120,120,60,62,63,210,213,239,271.5,17.1
IN,Marshall,22,EV,Evan 2022,EV_22,185,1,1,32,1,na,na,PNM,1,0,0,0.18,14,2,60,2,3,1,1,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,90,90,90,94,95,210,215,242,261.4,16.4
IN,Marshall,22,EV,Evan 2022,EV_22,186,1,1,32,1,na,na,GR,0,0,0,0.18,15,8,40GR,2,3,1,1,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,60,60,93,97,98,183,188,211,245.1,15.4
IN,Marshall,22,EV,Evan 2022,EV_22,184,1,1,32,1,na,na,PNM,1,0,0,0.18,16,5,120,2,3,1,0,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,180,180,0,0,0,210,210,236,219,13.8
IN,Marshall,22,EV,Evan 2022,EV_22,189,1,1,32,1,na,na,PNM,1,0,0,0.18,17,1,40,2,3,1,1,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,60,60,119,123,123,209,213,239,222,14
IN,Marshall,22,EV,Evan 2022,EV_22,188,1,1,32,1,na,na,PNM,1,1,0,0.18,18,4,100,2,3,1,0,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,150,150,0,0,0,180,180,202,228.4,14.4
IN,Marshall,22,EV,Evan 2022,EV_22,257,1,1,44,1,na,na,PNM,1,1,0,0.18,19,4,100,2,4,1,0,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,150,150,0,0,0,180,180,202,221,13.9
IN,Marshall,22,EV,Evan 2022,EV_22,260,1,1,44,1,na,na,GR,0,0,0,0.18,20,8,40GR,2,4,1,1,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,60,60,93,98,98,183,188,211,213.6,13.4
IN,Marshall,22,EV,Evan 2022,EV_22,256,1,1,44,1,na,na,PNM,1,0,0,0.18,21,3,80,2,4,1,1,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,120,120,0,0,0,150,150,168,234.2,14.7
IN,Marshall,22,EV,Evan 2022,EV_22,258,1,1,44,1,na,na,PNM,1,0,0,0.18,22,2,60,2,4,1,1,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,90,90,30,32,31,150,151,170,256,16.1
IN,Marshall,22,EV,Evan 2022,EV_22,259,1,1,44,1,na,na,PNM,1,0,0,0.18,23,5,120,2,4,1,0,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,180,180,0,0,0,210,210,236,244.2,15.4
IN,Marshall,22,EV,Evan 2022,EV_22,261,1,1,44,1,na,na,PNM,1,0,0,0.18,24,1,40,2,4,1,1,DKC61-41RIB,Yes,Soybean,Conventional,150,0,30,60,60,60,63,63,150,153,172,206.4,13
IN,Marshall,23,EV,Evan 2023,EV_23,11,0,2,20,1,4,4,FP,0,1,0,0.2,3,6,FP,0,0,0,1,DKC59-82,0,Soybean,Conventional,150,0,30,0,0,150,150,150,180,180,202,262.9,16.5
IN,Marshall,23,EV,Evan 2023,EV_23,12,0,2,19,1,3,3,FP,0,1,0,0.18,3,6,FP,0,0,0,1,DKC59-82,0,Soybean,Conventional,150,0,30,0,0,150,150,150,180,180,202,271.8,17.1
IN,Marshall,23,EV,Evan 2023,EV_23,13,0,2,19,1,3,3,PNM,1,0,0,0.18,4,5,120,0,0,1,0,DKC59-82,0,Soybean,Conventional,150,0,30,180,180,0,0,0,210,210,236,275.1,17.3
IN,Marshall,23,EV,Evan 2023,EV_23,15,0,2,20,1,4,4,PNM,1,0,0,0.2,4,5,120,0,0,1,0,DKC59-82,0,Soybean,Conventional,150,0,30,180,180,0,0,0,210,210,236,256.9,16.2
IN,Marshall,23,EV,Evan 2023,EV_23,17,0,2,20,1,4,4,PNM,1,0,0,0.2,5,4,100,0,0,1,0,DKC59-82,0,Soybean,Conventional,150,0,30,150,150,0,0,0,180,180,202,263,16.5
IN,Marshall,23,EV,Evan 2023,EV_23,20,0,2,19,1,3,3,PNM,1,0,0,0.18,5,4,100,0,0,1,0,DKC59-82,0,Soybean,Conventional,150,0,30,150,150,0,0,0,180,180,202,273.2,17.2
IN,Marshall,23,EV,Evan 2023,EV_23,21,0,2,20,1,4,4,PNM,1,0,0,0.2,6,3,80,0,0,1,1,DKC59-82,0,Soybean,Conventional,150,0,30,120,120,30,30,30,180,180,202,267,16.8
IN,Marshall,23,EV,Evan 2023,EV_23,22,0,2,19,1,3,3,PNM,1,0,0,0.18,6,3,80,0,0,1,1,DKC59-82,0,Soybean,Conventional,150,0,30,120,120,60,60,60,210,210,236,259.5,16.3
IN,Marshall,23,EV,Evan 2023,EV_23,47,0,2,21,1,5,5,FP,0,1,0,0.2,11,6,FP,0,0,0,1,DKC59-82,0,Soybean,Conventional,150,0,30,0,0,150,150,150,180,180,202,263.1,16.6
IN,Marshall,23,EV,Evan 2023,EV_23,49,0,2,24,1,8,8,FP,0,1,0,0.18,11,6,FP,0,0,0,1,DKC59-82,0,Soybean,Conventional,150,0,30,0,0,150,150,150,180,180,202,266.2,16.7
IN,Marshall,23,EV,Evan 2023,EV_23,53,0,2,21,1,5,5,PNM,1,0,0,0.2,12,5,120,0,0,1,0,DKC59-82,0,Soybean,Conventional,150,0,30,180,180,0,0,0,210,210,236,243.2,15.3
IN,Marshall,23,EV,Evan 2023,EV_23,57,0,2,24,1,8,8,PNM,1,0,0,0.18,12,5,120,0,0,1,0,DKC59-82,0,Soybean,Conventional,150,0,30,180,180,0,0,0,210,210,236,257.9,16.2
IN,Marshall,23,EV,Evan 2023,EV_23,60,0,2,24,1,8,8,PNM,1,0,0,0.18,13,4,100,0,0,1,0,DKC59-82,0,Soybean,Conventional,150,0,30,150,150,0,0,0,180,180,202,260.1,16.4
IN,Marshall,23,EV,Evan 2023,EV_23,61,0,2,21,1,5,5,PNM,1,0,0,0.2,13,4,100,0,0,1,0,DKC59-82,0,Soybean,Conventional,150,0,30,150,150,0,0,0,180,180,202,244.7,15.4
IN,Marshall,23,EV,Evan 2023,EV_23,66,0,2,24,1,8,8,PNM,1,0,0,0.18,14,3,80,0,0,1,1,DKC59-82,0,Soybean,Conventional,150,0,30,120,120,0,0,0,150,150,168,252.6,15.9
IN,Marshall,23,EV,Evan 2023,EV_23,67,0,2,21,1,5,5,PNM,1,0,0,0.2,14,3,80,0,0,1,1,DKC59-82,0,Soybean,Conventional,150,0,30,120,120,0,0,0,150,150,168,261.6,16.5
IN,Marshall,23,EV,Evan 2023,EV_23,96,0,2,30,1,14,14,FP,0,1,0,0.18,19,6,FP,0,0,0,1,DKC59-82,0,Soybean,Conventional,150,0,30,0,0,150,150,150,180,180,202,269.8,17
IN,Marshall,23,EV,Evan 2023,EV_23,98,0,2,29,1,13,13,FP,0,1,0,0.18,19,6,FP,0,0,0,1,DKC59-82,0,Soybean,Conventional,150,0,30,0,0,150,150,150,180,180,202,276.2,17.4
IN,Marshall,23,EV,Evan 2023,EV_23,100,0,2,28,1,12,12,FP,0,1,0,0.18,19,6,FP,0,0,0,1,DKC59-82,0,Soybean,Conventional,150,0,30,0,0,150,150,150,180,180,202,277.7,17.5
IN,Marshall,23,EV,Evan 2023,EV_23,101,0,2,29,1,13,13,PNM,1,0,0,0.18,20,3,80,0,0,1,1,DKC59-82,0,Soybean,Conventional,150,0,30,120,120,0,0,0,150,150,168,273.6,17.2
IN,Marshall,23,EV,Evan 2023,EV_23,105,0,2,30,1,14,14,PNM,1,0,0,0.18,20,3,80,0,0,1,1,DKC59-82,0,Soybean,Conventional,150,0,30,120,120,0,0,0,150,150,168,275.7,17.3
IN,Marshall,23,EV,Evan 2023,EV_23,106,0,2,28,1,12,12,PNM,1,0,0,0.18,20,3,80,0,0,1,1,DKC59-82,0,Soybean,Conventional,150,0,30,120,120,0,0,0,150,150,168,279.5,17.6
IN,Marshall,23,EV,Evan 2023,EV_23,107,0,2,30,1,14,14,PNM,1,0,0,0.18,21,5,120,0,0,1,0,DKC59-82,0,Soybean,Conventional,150,0,30,180,180,0,0,0,210,210,236,266.5,16.8
IN,Marshall,23,EV,Evan 2023,EV_23,109,0,2,28,1,12,12,PNM,1,0,0,0.18,21,5,120,0,0,1,0,DKC59-82,0,Soybean,Conventional,150,0,30,180,180,0,0,0,210,210,236,277.7,17.5
IN,Marshall,23,EV,Evan 2023,EV_23,110,0,2,29,1,13,13,PNM,1,0,0,0.18,21,5,120,0,0,1,0,DKC59-82,0,Soybean,Conventional,150,0,30,180,180,0,0,0,210,210,236,274.2,17.2
IN,Marshall,23,EV,Evan 2023,EV_23,116,0,2,28,1,12,12,PNM,1,0,0,0.18,22,4,100,0,0,1,0,DKC59-82,0,Soybean,Conventional,150,0,30,150,150,0,0,0,180,180,202,262.4,16.5
IN,Marshall,23,EV,Evan 2023,EV_23,117,0,2,30,1,14,14,PNM,1,0,0,0.18,22,4,100,0,0,1,0,DKC59-82,0,Soybean,Conventional,150,0,30,150,150,0,0,0,180,180,202,265.5,16.7
IN,Marshall,23,EV,Evan 2023,EV_23,118,0,2,29,1,13,13,PNM,1,0,0,0.18,22,4,100,0,0,1,0,DKC59-82,0,Soybean,Conventional,150,0,30,150,150,0,0,0,180,180,202,269.2,16.9
IN,Marshall,23,EV,Evan 2023,EV_23,9,0,2,17,1,1,1,Control,0,0,0,0.2,3,7,0,1,1,0,0,DKC59-82,0,Soybean,Conventional,150,0,30,0,0,0,0,0,30,30,34,235.7,14.8
IN,Marshall,23,EV,Evan 2023,EV_23,14,0,2,17,1,1,1,Control,0,0,0,0.2,4,5,120,1,1,1,0,DKC59-82,0,Soybean,Conventional,150,0,30,180,180,0,0,0,210,210,236,283.4,17.8
IN,Marshall,23,EV,Evan 2023,EV_23,19,0,2,17,1,1,1,Control,0,0,0,0.2,5,4,100,1,1,1,0,DKC59-82,0,Soybean,Conventional,150,0,30,150,150,0,0,0,180,180,202,286.7,18
IN,Marshall,23,EV,Evan 2023,EV_23,24,0,2,17,1,1,1,Control,0,0,0,0.2,6,3,80,1,1,1,0,DKC59-82,0,Soybean,Conventional,150,0,30,120,120,0,0,0,150,150,168,248.5,15.6
IN,Marshall,23,EV,Evan 2023,EV_23,48,0,2,25,1,9,9,Control,0,0,0,0.18,11,7,0,1,2,0,0,DKC59-82,0,Soybean,Conventional,150,0,30,0,0,0,0,0,30,30,34,193.1,12.1
IN,Marshall,23,EV,Evan 2023,EV_23,56,0,2,25,1,9,9,Control,0,0,0,0.18,12,5,120,1,2,1,0,DKC59-82,0,Soybean,Conventional,150,0,30,180,180,0,0,0,210,210,236,262.1,16.5
IN,Marshall,23,EV,Evan 2023,EV_23,59,0,2,25,1,9,9,Control,0,0,0,0.18,13,4,100,1,2,1,0,DKC59-82,0,Soybean,Conventional,150,0,30,150,150,0,0,0,180,180,202,274.6,17.3
IN,Marshall,23,EV,Evan 2023,EV_23,69,0,2,25,1,9,9,Control,0,0,0,0.18,14,3,80,1,2,1,0,DKC59-82,0,Soybean,Conventional,150,0,30,120,120,0,0,0,150,150,168,265,16.7
IN,Marshall,23,EV,Evan 2023,EV_23,50,0,2,23,1,7,7,Control,0,0,0,0.18,11,7,0,1,3,0,0,DKC59-82,0,Soybean,Conventional,150,0,30,0,0,0,0,0,30,30,34,220.2,13.9
IN,Marshall,23,EV,Evan 2023,EV_23,54,0,2,23,1,7,7,Control,0,0,0,0.18,12,5,120,1,3,1,0,DKC59-82,0,Soybean,Conventional,150,0,30,180,180,0,0,0,210,210,236,265.9,16.7
IN,Marshall,23,EV,Evan 2023,EV_23,63,0,2,23,1,7,7,Control,0,0,0,0.18,13,4,100,1,3,1,0,DKC59-82,0,Soybean,Conventional,150,0,30,150,150,0,0,0,180,180,202,288.1,18.1
IN,Marshall,23,EV,Evan 2023,EV_23,65,0,2,23,1,7,7,Control,0,0,0,0.18,14,3,80,1,3,1,0,DKC59-82,0,Soybean,Conventional,150,0,30,120,120,0,0,0,150,150,168,264.8,16.7
IN,Marshall,23,EV,Evan 2023,EV_23,95,0,2,27,1,11,11,Control,0,0,0,0.2,19,7,0,1,4,0,0,DKC59-82,0,Soybean,Conventional,150,0,30,0,0,0,0,0,30,30,34,191.6,12
IN,Marshall,23,EV,Evan 2023,EV_23,102,0,2,27,1,11,11,Control,0,0,0,0.2,20,3,80,1,4,1,0,DKC59-82,0,Soybean,Conventional,150,0,30,120,120,0,0,0,150,150,168,266.7,16.8
IN,Marshall,23,EV,Evan 2023,EV_23,111,0,2,27,1,11,11,Control,0,0,0,0.2,21,5,120,1,4,1,0,DKC59-82,0,Soybean,Conventional,150,0,30,180,180,0,0,0,210,210,236,267.2,16.8
IN,Marshall,23,EV,Evan 2023,EV_23,115,0,2,27,1,11,11,Control,0,0,0,0.2,22,4,100,1,4,1,0,DKC59-82,0,Soybean,Conventional,150,0,30,150,150,0,0,0,180,180,202,276.2,17.4
IN,Marshall,23,EV,Evan 2023,EV_23,10,0,2,18,1,2,2,FP,0,1,0,0.18,3,6,FP,2,1,0,1,DKC59-82,0,Soybean,Conventional,150,0,30,0,0,150,150,150,180,180,202,261.8,16.5
IN,Marshall,23,EV,Evan 2023,EV_23,16,0,2,18,1,2,2,PNM,1,0,0,0.18,4,5,120,2,1,1,0,DKC59-82,0,Soybean,Conventional,150,0,30,180,180,0,0,0,210,210,236,255.3,16.1
IN,Marshall,23,EV,Evan 2023,EV_23,18,0,2,18,1,2,2,PNM,1,0,0,0.18,5,4,100,2,1,1,0,DKC59-82,0,Soybean,Conventional,150,0,30,150,150,0,0,0,180,180,202,249.2,15.7
IN,Marshall,23,EV,Evan 2023,EV_23,23,0,2,18,1,2,2,PNM,1,0,0,0.18,6,3,80,2,1,1,1,DKC59-82,0,Soybean,Conventional,150,0,30,120,120,60,60,60,210,210,236,262.4,16.5
IN,Marshall,23,EV,Evan 2023,EV_23,99,0,2,31,1,15,15,FP,0,1,0,0.18,19,6,FP,2,2,0,1,DKC59-82,0,Soybean,Conventional,150,0,30,0,0,150,150,150,180,180,202,254.8,16
IN,Marshall,23,EV,Evan 2023,EV_23,103,0,2,31,1,15,15,PNM,1,0,0,0.18,20,3,80,2,2,1,1,DKC59-82,0,Soybean,Conventional,150,0,30,120,120,0,0,0,150,150,168,253.3,15.9
IN,Marshall,23,EV,Evan 2023,EV_23,108,0,2,31,1,15,15,PNM,1,0,0,0.18,21,5,120,2,2,1,0,DKC59-82,0,Soybean,Conventional,150,0,30,180,180,0,0,0,210,210,236,263.3,16.6
IN,Marshall,23,EV,Evan 2023,EV_23,114,0,2,31,1,15,15,PNM,1,0,0,0.18,22,4,100,2,2,1,0,DKC59-82,0,Soybean,Conventional,150,0,30,150,150,0,0,0,180,180,202,254.6,16
IN,Marshall,23,EV,Evan 2023,EV_23,51,0,2,22,1,6,6,FP,0,1,0,0.18,11,6,FP,2,3,0,1,DKC59-82,0,Soybean,Conventional,150,0,30,0,0,150,150,150,180,180,202,262.5,16.5
IN,Marshall,23,EV,Evan 2023,EV_23,55,0,2,22,1,6,6,PNM,1,0,0,0.18,12,5,120,2,3,1,0,DKC59-82,0,Soybean,Conventional,150,0,30,180,180,0,0,0,210,210,236,247.3,15.6
IN,Marshall,23,EV,Evan 2023,EV_23,64,0,2,22,1,6,6,PNM,1,0,0,0.18,13,4,100,2,3,1,0,DKC59-82,0,Soybean,Conventional,150,0,30,150,150,0,0,0,180,180,202,260.1,16.4
IN,Marshall,23,EV,Evan 2023,EV_23,68,0,2,22,1,6,6,PNM,1,0,0,0.18,14,3,80,2,3,1,1,DKC59-82,0,Soybean,Conventional,150,0,30,120,120,0,0,0,150,150,168,249.3,15.7
IN,Marshall,23,EV,Evan 2023,EV_23,2,1,1,20,1,0,4,PNM,1,0,0,0.2,1,2,60,0,0,1,1,DKC59-82,0,Soybean,Conventional,150,0,30,90,90,30,30,30,150,150,168,265.7,16.7
IN,Marshall,23,EV,Evan 2023,EV_23,4,1,1,19,1,0,3,PNM,1,0,0,0.18,1,2,60,0,0,1,1,DKC59-82,0,Soybean,Conventional,150,0,30,90,90,30,30,30,150,150,168,256.8,16.2
IN,Marshall,23,EV,Evan 2023,EV_23,7,1,1,19,1,0,3,PNM,1,0,0,0.18,2,1,40,0,0,1,1,DKC59-82,0,Soybean,Conventional,150,0,30,60,60,60,60,60,150,150,168,246.9,15.5
IN,Marshall,23,EV,Evan 2023,EV_23,8,1,1,20,1,0,4,PNM,1,0,0,0.2,2,1,40,0,0,1,1,DKC59-82,0,Soybean,Conventional,150,0,30,60,60,60,60,60,150,150,168,258.8,16.3
IN,Marshall,23,EV,Evan 2023,EV_23,11,1,2,4,1,4,4,FP,0,1,0,0.2,3,6,FP,0,0,0,1,DKC59-82,0,Soybean,Conventional,150,0,30,0,0,150,150,150,180,180,202,262.9,16.5
IN,Marshall,23,EV,Evan 2023,EV_23,12,1,2,3,1,3,3,FP,0,1,0,0.18,3,6,FP,0,0,0,1,DKC59-82,0,Soybean,Conventional,150,0,30,0,0,150,150,150,180,180,202,271.8,17.1
IN,Marshall,23,EV,Evan 2023,EV_23,13,1,2,3,1,3,3,PNM,1,0,0,0.18,4,5,120,0,0,1,0,DKC59-82,0,Soybean,Conventional,150,0,30,180,180,0,0,0,210,210,236,275.1,17.3
IN,Marshall,23,EV,Evan 2023,EV_23,15,1,2,4,1,4,4,PNM,1,0,0,0.2,4,5,120,0,0,1,0,DKC59-82,0,Soybean,Conventional,150,0,30,180,180,0,0,0,210,210,236,256.9,16.2
IN,Marshall,23,EV,Evan 2023,EV_23,17,1,2,4,1,4,4,PNM,1,0,0,0.2,5,4,100,0,0,1,0,DKC59-82,0,Soybean,Conventional,150,0,30,150,150,0,0,0,180,180,202,263,16.5
